"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","EDUTRY","55_64","PC_AGE","A","2013",44.616062,
"CAN","EDUTRY","55_64","PC_AGE","A","2014",45.068905,
"CAN","EDUTRY","55_64","PC_AGE","A","2015",45.659027,
"CAN","EDUTRY","55_64","PC_AGE","A","2016",46.21072,
"CZE","EDUTRY","45_54","PC_AGE","A","1994",9.3117428,
"CZE","EDUTRY","45_54","PC_AGE","A","1995",10.582082,
"CZE","EDUTRY","45_54","PC_AGE","A","1997",10.389692,
"CZE","EDUTRY","45_54","PC_AGE","A","1998",9.8169975,
"CZE","EDUTRY","45_54","PC_AGE","A","1999",10.021894,
"CZE","EDUTRY","45_54","PC_AGE","A","2000",10.396715,
"CZE","EDUTRY","45_54","PC_AGE","A","2001",10.665583,
"CZE","EDUTRY","45_54","PC_AGE","A","2002",10.867168,
"CZE","EDUTRY","45_54","PC_AGE","A","2003",11.101748,
"CZE","EDUTRY","45_54","PC_AGE","A","2004",12.180088,
"CZE","EDUTRY","45_54","PC_AGE","A","2005",12.872043,
"CZE","EDUTRY","45_54","PC_AGE","A","2006",12.759817,
"CZE","EDUTRY","45_54","PC_AGE","A","2007",14.206591,
"CZE","EDUTRY","45_54","PC_AGE","A","2008",14.757552,
"CZE","EDUTRY","45_54","PC_AGE","A","2009",15.623525,
"CZE","EDUTRY","45_54","PC_AGE","A","2010",15.902774,
"CZE","EDUTRY","45_54","PC_AGE","A","2011",17.115488,
"CZE","EDUTRY","45_54","PC_AGE","A","2012",17.57972,
"CZE","EDUTRY","45_54","PC_AGE","A","2013",18.333775,
"CZE","EDUTRY","45_54","PC_AGE","A","2014",19.552174,
"CZE","EDUTRY","45_54","PC_AGE","A","2015",19.974463,
"CZE","EDUTRY","45_54","PC_AGE","A","2016",19.616684,
"DNK","EDUTRY","35_44","PC_AGE","A","1981",16.685379,
"DNK","EDUTRY","35_44","PC_AGE","A","1988",21.491783,
"DNK","EDUTRY","35_44","PC_AGE","A","1991",23.126795,
"DNK","EDUTRY","35_44","PC_AGE","A","1992",24.117517,
"DNK","EDUTRY","35_44","PC_AGE","A","1994",24.455988,
"DNK","EDUTRY","35_44","PC_AGE","A","1995",26.672119,
"DNK","EDUTRY","35_44","PC_AGE","A","1998",26.616449,
"DNK","EDUTRY","35_44","PC_AGE","A","1999",28.880888,
"DNK","EDUTRY","35_44","PC_AGE","A","2000",27.237234,
"DNK","EDUTRY","35_44","PC_AGE","A","2001",30.140743,
"DNK","EDUTRY","35_44","PC_AGE","A","2002",30.746363,
"DNK","EDUTRY","35_44","PC_AGE","A","2003",33.767666,
"DNK","EDUTRY","35_44","PC_AGE","A","2004",34.095509,
"DNK","EDUTRY","35_44","PC_AGE","A","2005",34.770931,
"DNK","EDUTRY","35_44","PC_AGE","A","2006",36.256264,
"DNK","EDUTRY","35_44","PC_AGE","A","2007",32.665104,
"DNK","EDUTRY","35_44","PC_AGE","A","2008",33.935257,
"DNK","EDUTRY","35_44","PC_AGE","A","2009",35.269424,
"DNK","EDUTRY","35_44","PC_AGE","A","2010",36.796329,
"DNK","EDUTRY","35_44","PC_AGE","A","2011",37.469795,
"DNK","EDUTRY","35_44","PC_AGE","A","2012",38.714233,
"DNK","EDUTRY","35_44","PC_AGE","A","2013",39.754753,
"DNK","EDUTRY","35_44","PC_AGE","A","2014",40.553493,
"DNK","EDUTRY","35_44","PC_AGE","A","2015",42.20525,
"DNK","EDUTRY","35_44","PC_AGE","A","2016",43.470505,
"CHE","EDUTRY","55_64","PC_AGE","A","1989",20.293449,
"CHE","EDUTRY","55_64","PC_AGE","A","1991",15.46312,
"CHE","EDUTRY","55_64","PC_AGE","A","1992",16.992916,
"CHE","EDUTRY","55_64","PC_AGE","A","1994",16.894798,
"CHE","EDUTRY","55_64","PC_AGE","A","1995",17.442436,
"CHE","EDUTRY","55_64","PC_AGE","A","1997",16.455894,
"CHE","EDUTRY","55_64","PC_AGE","A","1998",18.033012,
"CHE","EDUTRY","55_64","PC_AGE","A","1999",17.85434,
"CHE","EDUTRY","55_64","PC_AGE","A","2000",18.348803,
"CHE","EDUTRY","55_64","PC_AGE","A","2001",20.242687,
"CHE","EDUTRY","55_64","PC_AGE","A","2002",21.291384,
"CHE","EDUTRY","55_64","PC_AGE","A","2003",22.020067,
"CHE","EDUTRY","55_64","PC_AGE","A","2004",22.07539,
"CHE","EDUTRY","55_64","PC_AGE","A","2005",22.098343,
"CHE","EDUTRY","55_64","PC_AGE","A","2006",23.545841,
"CHE","EDUTRY","55_64","PC_AGE","A","2007",25.646887,
"CHE","EDUTRY","55_64","PC_AGE","A","2008",27.333345,
"CHE","EDUTRY","55_64","PC_AGE","A","2009",28.292376,
"CHE","EDUTRY","55_64","PC_AGE","A","2010",27.552511,
"CHE","EDUTRY","55_64","PC_AGE","A","2011",26.311302,
"CHE","EDUTRY","55_64","PC_AGE","A","2012",27.5916,
"CHE","EDUTRY","55_64","PC_AGE","A","2013",29.066446,
"CHE","EDUTRY","55_64","PC_AGE","A","2014",29.646446,
"CHE","EDUTRY","55_64","PC_AGE","A","2015",30.583302,
"CHE","EDUTRY","55_64","PC_AGE","A","2016",31.622665,
"TUR","EDUTRY","45_54","PC_AGE","A","1991",5.4828372,
"TUR","EDUTRY","45_54","PC_AGE","A","1992",3.9211721,
"TUR","EDUTRY","45_54","PC_AGE","A","1994",7.9849105,
"TUR","EDUTRY","45_54","PC_AGE","A","1995",10.300366,
"TUR","EDUTRY","45_54","PC_AGE","A","1997",8.8787918,
"TUR","EDUTRY","45_54","PC_AGE","A","1998",8.0762568,
"TUR","EDUTRY","45_54","PC_AGE","A","1999",8.8092613,
"TUR","EDUTRY","45_54","PC_AGE","A","2000",9.2407179,
"TUR","EDUTRY","45_54","PC_AGE","A","2001",9.054884,
"TUR","EDUTRY","45_54","PC_AGE","A","2002",9.2455626,
"TUR","EDUTRY","45_54","PC_AGE","A","2003",9.3657684,
"TUR","EDUTRY","45_54","PC_AGE","A","2004",9.4561825,
"TUR","EDUTRY","45_54","PC_AGE","A","2005",9.1972971,
"TUR","EDUTRY","45_54","PC_AGE","A","2006",9.5313492,
"TUR","EDUTRY","45_54","PC_AGE","A","2007",9.3673964,
"TUR","EDUTRY","45_54","PC_AGE","A","2008",9.5888395,
"TUR","EDUTRY","45_54","PC_AGE","A","2009",9.6659555,
"TUR","EDUTRY","45_54","PC_AGE","A","2010",9.3845301,
"TUR","EDUTRY","45_54","PC_AGE","A","2011",9.532156,
"TUR","EDUTRY","45_54","PC_AGE","A","2012",9.9424381,
"TUR","EDUTRY","45_54","PC_AGE","A","2013",10.129147,
"TUR","EDUTRY","45_54","PC_AGE","A","2014",9.882061,
"TUR","EDUTRY","45_54","PC_AGE","A","2015",10.463981,
"TUR","EDUTRY","45_54","PC_AGE","A","2016",10.972716,
"GBR","EDUTRY","35_44","PC_AGE","A","1997",24.223051,
"GBR","EDUTRY","35_44","PC_AGE","A","1998",25.658575,
"GBR","EDUTRY","35_44","PC_AGE","A","1999",26.130066,
"GBR","EDUTRY","35_44","PC_AGE","A","2000",26.841158,
"GBR","EDUTRY","35_44","PC_AGE","A","2001",26.724571,
"GBR","EDUTRY","35_44","PC_AGE","A","2002",27.787649,
"GBR","EDUTRY","35_44","PC_AGE","A","2003",28.31275,
"GBR","EDUTRY","35_44","PC_AGE","A","2004",29.496799,
"GBR","EDUTRY","35_44","PC_AGE","A","2005",29.624754,
"GBR","EDUTRY","35_44","PC_AGE","A","2006",34.32893,
"GBR","EDUTRY","35_44","PC_AGE","A","2007",35.971249,
"GBR","EDUTRY","35_44","PC_AGE","A","2008",36.341892,
"GBR","EDUTRY","35_44","PC_AGE","A","2009",39.033752,
"GBR","EDUTRY","35_44","PC_AGE","A","2010",40.577282,
"GBR","EDUTRY","35_44","PC_AGE","A","2011",42.589119,
"GBR","EDUTRY","35_44","PC_AGE","A","2012",45.094364,
"GBR","EDUTRY","35_44","PC_AGE","A","2013",46.383259,
"GBR","EDUTRY","35_44","PC_AGE","A","2014",45.767849,
"GBR","EDUTRY","35_44","PC_AGE","A","2015",49.457066,
"GBR","EDUTRY","35_44","PC_AGE","A","2016",51.639393,
"USA","EDUTRY","55_64","PC_AGE","A","1981",12.12428,
"USA","EDUTRY","55_64","PC_AGE","A","1982",12.72871,
"USA","EDUTRY","55_64","PC_AGE","A","1983",13.718398,
"USA","EDUTRY","55_64","PC_AGE","A","1984",14.191588,
"USA","EDUTRY","55_64","PC_AGE","A","1985",14.454889,
"USA","EDUTRY","55_64","PC_AGE","A","1986",14.492421,
"USA","EDUTRY","55_64","PC_AGE","A","1987",14.963744,
"USA","EDUTRY","55_64","PC_AGE","A","1988",15.114811,
"USA","EDUTRY","55_64","PC_AGE","A","1989",16.346725,
"USA","EDUTRY","55_64","PC_AGE","A","1990",17.26125,
"USA","EDUTRY","55_64","PC_AGE","A","1991",17.050502,
"USA","EDUTRY","55_64","PC_AGE","A","1992",21.855442,
"USA","EDUTRY","55_64","PC_AGE","A","1993",23.050718,
"USA","EDUTRY","55_64","PC_AGE","A","1994",23.578884,
"USA","EDUTRY","55_64","PC_AGE","A","1995",24.272549,
"USA","EDUTRY","55_64","PC_AGE","A","1996",25.646872,
"USA","EDUTRY","55_64","PC_AGE","A","1997",26.194794,
"USA","EDUTRY","55_64","PC_AGE","A","1998",27.230566,
"USA","EDUTRY","55_64","PC_AGE","A","1999",27.990015,
"USA","EDUTRY","55_64","PC_AGE","A","2000",29.663137,
"USA","EDUTRY","55_64","PC_AGE","A","2001",30.964481,
"USA","EDUTRY","55_64","PC_AGE","A","2002",33.201225,
"USA","EDUTRY","55_64","PC_AGE","A","2003",34.744209,
"USA","EDUTRY","55_64","PC_AGE","A","2004",36.159424,
"USA","EDUTRY","55_64","PC_AGE","A","2005",36.94767,
"USA","EDUTRY","55_64","PC_AGE","A","2006",37.67268,
"USA","EDUTRY","55_64","PC_AGE","A","2007",38.538773,
"USA","EDUTRY","55_64","PC_AGE","A","2008",40.03989,
"USA","EDUTRY","55_64","PC_AGE","A","2009",40.841053,
"USA","EDUTRY","55_64","PC_AGE","A","2010",40.960876,
"USA","EDUTRY","55_64","PC_AGE","A","2011",41.185768,
"USA","EDUTRY","55_64","PC_AGE","A","2012",41.812187,
"USA","EDUTRY","55_64","PC_AGE","A","2013",41.813168,
"USA","EDUTRY","55_64","PC_AGE","A","2014",41.037685,
"USA","EDUTRY","55_64","PC_AGE","A","2015",41.438072,
"USA","EDUTRY","55_64","PC_AGE","A","2016",41.91584,
"CHL","EDUTRY","45_54","PC_AGE","A","2009",14.585443,
"CHL","EDUTRY","45_54","PC_AGE","A","2011",15.525986,
"CHL","EDUTRY","45_54","PC_AGE","A","2013",16.949673,
"CHL","EDUTRY","45_54","PC_AGE","A","2015",17.991201,
"CHN","EDUTRY","35_44","PC_AGE","A","2010",9.1357918,
"RUS","EDUTRY","55_64","PC_AGE","A","2010",49.180485,
"RUS","EDUTRY","55_64","PC_AGE","A","2011",49.340683,
"RUS","EDUTRY","55_64","PC_AGE","A","2012",49.162384,
"RUS","EDUTRY","55_64","PC_AGE","A","2013",49.582817,
"RUS","EDUTRY","55_64","PC_AGE","A","2014",49.264694,
"RUS","EDUTRY","55_64","PC_AGE","A","2015",50.169098,
"AUS","EDUTRY","45_54","PC_AGE","A","1989",27.602776,
"AUS","EDUTRY","45_54","PC_AGE","A","1991",29.69449,
"AUS","EDUTRY","45_54","PC_AGE","A","1993",22.177393,
"AUS","EDUTRY","45_54","PC_AGE","A","1994",22.215008,
"AUS","EDUTRY","45_54","PC_AGE","A","1995",24.037916,
"AUS","EDUTRY","45_54","PC_AGE","A","1997",23.823887,
"AUS","EDUTRY","45_54","PC_AGE","A","1998",25.049339,
"AUS","EDUTRY","45_54","PC_AGE","A","1999",27.521471,
"AUS","EDUTRY","45_54","PC_AGE","A","2000",27.244516,
"AUS","EDUTRY","45_54","PC_AGE","A","2001",28.785866,
"AUS","EDUTRY","45_54","PC_AGE","A","2002",30.536917,
"AUS","EDUTRY","45_54","PC_AGE","A","2003",31.110149,
"AUS","EDUTRY","45_54","PC_AGE","A","2004",30.794029,
"AUS","EDUTRY","45_54","PC_AGE","A","2005",30.84461,
"AUS","EDUTRY","45_54","PC_AGE","A","2006",31.976843,
"AUS","EDUTRY","45_54","PC_AGE","A","2007",32.194576,
"AUS","EDUTRY","45_54","PC_AGE","A","2008",34.096867,
"AUS","EDUTRY","45_54","PC_AGE","A","2009",33.566288,
"AUS","EDUTRY","45_54","PC_AGE","A","2010",34.824596,
"AUS","EDUTRY","45_54","PC_AGE","A","2011",35.293522,
"AUS","EDUTRY","45_54","PC_AGE","A","2012",37.469543,
"AUS","EDUTRY","45_54","PC_AGE","A","2013",37.036678,
"AUS","EDUTRY","45_54","PC_AGE","A","2014",37.997169,
"AUS","EDUTRY","45_54","PC_AGE","A","2015",38.158504,
"AUS","EDUTRY","45_54","PC_AGE","A","2016",39.974346,
"AUT","EDUTRY","35_44","PC_AGE","A","2004",26.591856,
"AUT","EDUTRY","35_44","PC_AGE","A","2005",26.827299,
"AUT","EDUTRY","35_44","PC_AGE","A","2006",27.64395,
"AUT","EDUTRY","35_44","PC_AGE","A","2007",27.770624,
"AUT","EDUTRY","35_44","PC_AGE","A","2008",28.50515,
"AUT","EDUTRY","35_44","PC_AGE","A","2009",29.275549,
"AUT","EDUTRY","35_44","PC_AGE","A","2010",30.721022,
"AUT","EDUTRY","35_44","PC_AGE","A","2011",30.940487,
"AUT","EDUTRY","35_44","PC_AGE","A","2012",32.078506,
"AUT","EDUTRY","35_44","PC_AGE","A","2013",32.859726,
"AUT","EDUTRY","35_44","PC_AGE","A","2014",33.248402,
"AUT","EDUTRY","35_44","PC_AGE","A","2015",34.33609,
"AUT","EDUTRY","35_44","PC_AGE","A","2016",35.078579,
"BEL","EDUTRY","55_64","PC_AGE","A","1989",7.0855465,
"BEL","EDUTRY","55_64","PC_AGE","A","1991",8.5589781,
"BEL","EDUTRY","55_64","PC_AGE","A","1992",9.2124882,
"BEL","EDUTRY","55_64","PC_AGE","A","1994",11.10972,
"BEL","EDUTRY","55_64","PC_AGE","A","1995",13.086067,
"BEL","EDUTRY","55_64","PC_AGE","A","2000",16.779444,
"BEL","EDUTRY","55_64","PC_AGE","A","2001",17.126736,
"BEL","EDUTRY","55_64","PC_AGE","A","2002",18.204819,
"BEL","EDUTRY","55_64","PC_AGE","A","2003",18.861479,
"BEL","EDUTRY","55_64","PC_AGE","A","2004",20.00956,
"BEL","EDUTRY","55_64","PC_AGE","A","2005",21.874332,
"BEL","EDUTRY","55_64","PC_AGE","A","2006",22.483383,
"BEL","EDUTRY","55_64","PC_AGE","A","2007",22.317299,
"BEL","EDUTRY","55_64","PC_AGE","A","2008",22.274035,
"BEL","EDUTRY","55_64","PC_AGE","A","2009",23.355375,
"BEL","EDUTRY","55_64","PC_AGE","A","2010",25.633341,
"BEL","EDUTRY","55_64","PC_AGE","A","2011",25.141798,
"BEL","EDUTRY","55_64","PC_AGE","A","2012",25.341034,
"BEL","EDUTRY","55_64","PC_AGE","A","2013",25.990313,
"BEL","EDUTRY","55_64","PC_AGE","A","2014",26.3417,
"BEL","EDUTRY","55_64","PC_AGE","A","2015",26.898981,
"BEL","EDUTRY","55_64","PC_AGE","A","2016",27.489843,
"CAN","EDUTRY","45_54","PC_AGE","A","1981",16.764053,
"CAN","EDUTRY","45_54","PC_AGE","A","1990",24.780931,
"CAN","EDUTRY","45_54","PC_AGE","A","1991",25.698889,
"CAN","EDUTRY","45_54","PC_AGE","A","1992",27.092651,
"CAN","EDUTRY","45_54","PC_AGE","A","1993",29.005777,
"CAN","EDUTRY","45_54","PC_AGE","A","1994",32.55814,
"CAN","EDUTRY","45_54","PC_AGE","A","1995",33.109993,
"CAN","EDUTRY","45_54","PC_AGE","A","1996",33.798656,
"CAN","EDUTRY","45_54","PC_AGE","A","1997",36.229637,
"CAN","EDUTRY","45_54","PC_AGE","A","1998",37.190701,
"CAN","EDUTRY","45_54","PC_AGE","A","1999",38.155033,
"CAN","EDUTRY","45_54","PC_AGE","A","2000",38.50816,
"CAN","EDUTRY","45_54","PC_AGE","A","2001",39.755768,
"CAN","EDUTRY","45_54","PC_AGE","A","2002",40.791512,
"CAN","EDUTRY","45_54","PC_AGE","A","2003",40.960209,
"CAN","EDUTRY","45_54","PC_AGE","A","2004",41.411366,
"CAN","EDUTRY","45_54","PC_AGE","A","2005",42.60062,
"CAN","EDUTRY","45_54","PC_AGE","A","2006",43.320572,
"CAN","EDUTRY","45_54","PC_AGE","A","2007",44.648136,
"CAN","EDUTRY","45_54","PC_AGE","A","2008",44.540894,
"CAN","EDUTRY","45_54","PC_AGE","A","2009",45.054111,
"CAN","EDUTRY","45_54","PC_AGE","A","2010",46.562443,
"CAN","EDUTRY","45_54","PC_AGE","A","2011",47.767101,
"CAN","EDUTRY","45_54","PC_AGE","A","2012",49.421581,
"CAN","EDUTRY","45_54","PC_AGE","A","2013",50.00959,
"CAN","EDUTRY","45_54","PC_AGE","A","2014",51.280064,
"CAN","EDUTRY","45_54","PC_AGE","A","2015",53.761539,
"CAN","EDUTRY","45_54","PC_AGE","A","2016",55.708309,
"CZE","EDUTRY","35_44","PC_AGE","A","1994",10.212481,
"CZE","EDUTRY","35_44","PC_AGE","A","1995",11.072648,
"CZE","EDUTRY","35_44","PC_AGE","A","1997",12.465025,
"CZE","EDUTRY","35_44","PC_AGE","A","1998",12.362896,
"CZE","EDUTRY","35_44","PC_AGE","A","1999",12.744761,
"CZE","EDUTRY","35_44","PC_AGE","A","2000",12.81949,
"CZE","EDUTRY","35_44","PC_AGE","A","2001",13.005918,
"CZE","EDUTRY","35_44","PC_AGE","A","2002",13.987243,
"CZE","EDUTRY","35_44","PC_AGE","A","2003",14.63454,
"CZE","EDUTRY","35_44","PC_AGE","A","2004",13.827542,
"CZE","EDUTRY","35_44","PC_AGE","A","2005",14.157764,
"CZE","EDUTRY","35_44","PC_AGE","A","2006",14.607632,
"CZE","EDUTRY","35_44","PC_AGE","A","2007",14.256874,
"CZE","EDUTRY","35_44","PC_AGE","A","2008",14.366401,
"CZE","EDUTRY","35_44","PC_AGE","A","2009",14.787169,
"CZE","EDUTRY","35_44","PC_AGE","A","2010",16.267693,
"CZE","EDUTRY","35_44","PC_AGE","A","2011",17.922995,
"CZE","EDUTRY","35_44","PC_AGE","A","2012",18.600149,
"CZE","EDUTRY","35_44","PC_AGE","A","2013",19.948948,
"CZE","EDUTRY","35_44","PC_AGE","A","2014",21.191298,
"CZE","EDUTRY","35_44","PC_AGE","A","2015",22.814573,
"CZE","EDUTRY","35_44","PC_AGE","A","2016",23.621109,
"PRT","EDUTRY","55_64","PC_AGE","A","1994",5.6147227,
"PRT","EDUTRY","55_64","PC_AGE","A","1995",5.8703938,
"PRT","EDUTRY","55_64","PC_AGE","A","1998",4.575603,
"PRT","EDUTRY","55_64","PC_AGE","A","1999",4.4826388,
"PRT","EDUTRY","55_64","PC_AGE","A","2000",4.748065,
"PRT","EDUTRY","55_64","PC_AGE","A","2001",4.8663368,
"PRT","EDUTRY","55_64","PC_AGE","A","2002",4.545001,
"PRT","EDUTRY","55_64","PC_AGE","A","2003",5.447752,
"PRT","EDUTRY","55_64","PC_AGE","A","2004",6.7358427,
"PRT","EDUTRY","55_64","PC_AGE","A","2005",7.3680496,
"PRT","EDUTRY","55_64","PC_AGE","A","2006",7.2583828,
"PRT","EDUTRY","55_64","PC_AGE","A","2007",7.3817739,
"PRT","EDUTRY","55_64","PC_AGE","A","2008",7.6614394,
"PRT","EDUTRY","55_64","PC_AGE","A","2009",7.425487,
"PRT","EDUTRY","55_64","PC_AGE","A","2010",8.8983746,
"PRT","EDUTRY","55_64","PC_AGE","A","2011",10.915943,
"PRT","EDUTRY","55_64","PC_AGE","A","2012",11.069128,
"PRT","EDUTRY","55_64","PC_AGE","A","2013",11.586498,
"PRT","EDUTRY","55_64","PC_AGE","A","2014",12.843122,
"PRT","EDUTRY","55_64","PC_AGE","A","2015",12.85942,
"PRT","EDUTRY","55_64","PC_AGE","A","2016",13.147831,
"SVK","EDUTRY","45_54","PC_AGE","A","1997",10.95933,
"SVK","EDUTRY","45_54","PC_AGE","A","1998",10.843373,
"SVK","EDUTRY","45_54","PC_AGE","A","1999",10.522558,
"SVK","EDUTRY","45_54","PC_AGE","A","2000",10.556781,
"SVK","EDUTRY","45_54","PC_AGE","A","2001",11.030094,
"SVK","EDUTRY","45_54","PC_AGE","A","2002",11.767824,
"SVK","EDUTRY","45_54","PC_AGE","A","2003",12.391791,
"SVK","EDUTRY","45_54","PC_AGE","A","2004",12.822884,
"SVK","EDUTRY","45_54","PC_AGE","A","2005",13.919467,
"SVK","EDUTRY","45_54","PC_AGE","A","2006",14.166154,
"SVK","EDUTRY","45_54","PC_AGE","A","2007",13.930713,
"SVK","EDUTRY","45_54","PC_AGE","A","2008",14.236288,
"SVK","EDUTRY","45_54","PC_AGE","A","2009",14.137667,
"SVK","EDUTRY","45_54","PC_AGE","A","2010",14.635926,
"SVK","EDUTRY","45_54","PC_AGE","A","2011",16.226002,
"SVK","EDUTRY","45_54","PC_AGE","A","2012",16.28772,
"SVK","EDUTRY","45_54","PC_AGE","A","2013",15.290297,
"SVK","EDUTRY","45_54","PC_AGE","A","2014",15.281588,
"SVK","EDUTRY","45_54","PC_AGE","A","2015",15.71375,
"SVK","EDUTRY","45_54","PC_AGE","A","2016",15.728859,
"ESP","EDUTRY","35_44","PC_AGE","A","1981",5.9607725,
"ESP","EDUTRY","35_44","PC_AGE","A","1991",11.215151,
"ESP","EDUTRY","35_44","PC_AGE","A","1992",13.661382,
"ESP","EDUTRY","35_44","PC_AGE","A","1994",16.154593,
"ESP","EDUTRY","35_44","PC_AGE","A","1995",17.651283,
"ESP","EDUTRY","35_44","PC_AGE","A","1997",20.195814,
"ESP","EDUTRY","35_44","PC_AGE","A","1998",21.266226,
"ESP","EDUTRY","35_44","PC_AGE","A","1999",22.644318,
"ESP","EDUTRY","35_44","PC_AGE","A","2000",24.254238,
"ESP","EDUTRY","35_44","PC_AGE","A","2001",25.343885,
"ESP","EDUTRY","35_44","PC_AGE","A","2002",26.067341,
"ESP","EDUTRY","35_44","PC_AGE","A","2003",27.395035,
"ESP","EDUTRY","35_44","PC_AGE","A","2004",28.715141,
"ESP","EDUTRY","35_44","PC_AGE","A","2005",30.337166,
"ESP","EDUTRY","35_44","PC_AGE","A","2006",31.023933,
"ESP","EDUTRY","35_44","PC_AGE","A","2007",32.418739,
"ESP","EDUTRY","35_44","PC_AGE","A","2008",32.737209,
"ESP","EDUTRY","35_44","PC_AGE","A","2009",33.784435,
"ESP","EDUTRY","35_44","PC_AGE","A","2010",35.721725,
"ESP","EDUTRY","35_44","PC_AGE","A","2011",37.439384,
"ESP","EDUTRY","35_44","PC_AGE","A","2012",39.047131,
"ESP","EDUTRY","35_44","PC_AGE","A","2013",40.880291,
"ESP","EDUTRY","35_44","PC_AGE","A","2014",42.779156,
"ESP","EDUTRY","35_44","PC_AGE","A","2015",43.232536,
"ESP","EDUTRY","35_44","PC_AGE","A","2016",44.052834,
"SWE","EDUTRY","55_64","PC_AGE","A","1981",8.3341885,
"SWE","EDUTRY","55_64","PC_AGE","A","1989",13.510101,
"SWE","EDUTRY","55_64","PC_AGE","A","1991",15.484711,
"SWE","EDUTRY","55_64","PC_AGE","A","1992",16.54866,
"SWE","EDUTRY","55_64","PC_AGE","A","1994",19.40056,
"SWE","EDUTRY","55_64","PC_AGE","A","1995",20.239437,
"SWE","EDUTRY","55_64","PC_AGE","A","1997",19.295944,
"SWE","EDUTRY","55_64","PC_AGE","A","1998",19.935244,
"SWE","EDUTRY","55_64","PC_AGE","A","1999",21.282751,
"SWE","EDUTRY","55_64","PC_AGE","A","2000",22.95986,
"SWE","EDUTRY","55_64","PC_AGE","A","2001",24.397238,
"SWE","EDUTRY","55_64","PC_AGE","A","2002",25.2076,
"SWE","EDUTRY","55_64","PC_AGE","A","2003",26.252851,
"SWE","EDUTRY","55_64","PC_AGE","A","2004",27.256327,
"SWE","EDUTRY","55_64","PC_AGE","A","2005",24.942545,
"SWE","EDUTRY","55_64","PC_AGE","A","2006",25.211771,
"SWE","EDUTRY","55_64","PC_AGE","A","2007",25.857979,
"SWE","EDUTRY","55_64","PC_AGE","A","2008",26.479799,
"SWE","EDUTRY","55_64","PC_AGE","A","2009",26.9135,
"SWE","EDUTRY","55_64","PC_AGE","A","2010",27.225634,
"SWE","EDUTRY","55_64","PC_AGE","A","2011",28.15571,
"SWE","EDUTRY","55_64","PC_AGE","A","2012",28.658314,
"SWE","EDUTRY","55_64","PC_AGE","A","2013",29.245855,
"SWE","EDUTRY","55_64","PC_AGE","A","2014",29.890686,
"SWE","EDUTRY","55_64","PC_AGE","A","2015",29.889202,
"SWE","EDUTRY","55_64","PC_AGE","A","2016",30.792175,
"CHE","EDUTRY","45_54","PC_AGE","A","1989",24.522137,
"CHE","EDUTRY","45_54","PC_AGE","A","1991",22.301004,
"CHE","EDUTRY","45_54","PC_AGE","A","1992",21.881176,
"CHE","EDUTRY","45_54","PC_AGE","A","1994",22.006409,
"CHE","EDUTRY","45_54","PC_AGE","A","1995",20.714867,
"CHE","EDUTRY","45_54","PC_AGE","A","1997",20.642225,
"CHE","EDUTRY","45_54","PC_AGE","A","1998",22.096539,
"CHE","EDUTRY","45_54","PC_AGE","A","1999",22.50374,
"CHE","EDUTRY","45_54","PC_AGE","A","2000",21.785616,
"CHE","EDUTRY","45_54","PC_AGE","A","2001",24.071756,
"CHE","EDUTRY","45_54","PC_AGE","A","2002",24.729649,
"CHE","EDUTRY","45_54","PC_AGE","A","2003",25.709677,
"CHE","EDUTRY","45_54","PC_AGE","A","2004",27.768183,
"CHE","EDUTRY","45_54","PC_AGE","A","2005",28.581873,
"CHE","EDUTRY","45_54","PC_AGE","A","2006",29.376818,
"CHE","EDUTRY","45_54","PC_AGE","A","2007",29.96315,
"CHE","EDUTRY","45_54","PC_AGE","A","2008",31.489725,
"CHE","EDUTRY","45_54","PC_AGE","A","2009",32.980957,
"CHE","EDUTRY","45_54","PC_AGE","A","2010",32.652363,
"CHE","EDUTRY","45_54","PC_AGE","A","2011",32.52055,
"CHE","EDUTRY","45_54","PC_AGE","A","2012",33.706707,
"CHE","EDUTRY","45_54","PC_AGE","A","2013",35.616512,
"CHE","EDUTRY","45_54","PC_AGE","A","2014",36.246639,
"CHE","EDUTRY","45_54","PC_AGE","A","2015",37.294502,
"CHE","EDUTRY","45_54","PC_AGE","A","2016",37.923832,
"TUR","EDUTRY","35_44","PC_AGE","A","1991",7.6907496,
"TUR","EDUTRY","35_44","PC_AGE","A","1992",6.1259613,
"TUR","EDUTRY","35_44","PC_AGE","A","1994",7.9642978,
"TUR","EDUTRY","35_44","PC_AGE","A","1995",9.1014881,
"TUR","EDUTRY","35_44","PC_AGE","A","1997",8.2095947,
"TUR","EDUTRY","35_44","PC_AGE","A","1998",7.5849681,
"TUR","EDUTRY","35_44","PC_AGE","A","1999",7.72895,
"TUR","EDUTRY","35_44","PC_AGE","A","2000",7.8855367,
"TUR","EDUTRY","35_44","PC_AGE","A","2001",7.9408817,
"TUR","EDUTRY","35_44","PC_AGE","A","2002",8.1751823,
"TUR","EDUTRY","35_44","PC_AGE","A","2003",8.4480524,
"TUR","EDUTRY","35_44","PC_AGE","A","2004",8.333333,
"TUR","EDUTRY","35_44","PC_AGE","A","2005",9.0130262,
"TUR","EDUTRY","35_44","PC_AGE","A","2006",9.6470051,
"TUR","EDUTRY","35_44","PC_AGE","A","2007",10.093185,
